date,estimator,allocator,pred_vol,real_vol,pred_var,real_var,enb,hhi,cond_number,eff_rank,top1_share,q,lambda_max,lambda_min
2023-03-06,ledoit_wolf,inverse_variance,0.011060,0.009613,0.000122,0.000092,27.407421,0.044595,395.739013,7.743759,0.510871,0.250000,0.007492,0.000019
2023-03-06,ledoit_wolf,minimum_variance,0.008758,0.007682,0.000077,0.000059,6.577598,0.155874,395.739013,7.743759,0.510871,0.250000,0.007492,0.000019
2023-03-06,ledoit_wolf,risk_parity,0.011774,0.010036,0.000139,0.000101,30.000000,0.038347,395.739013,7.743759,0.510871,0.250000,0.007492,0.000019
2023-03-06,ledoit_wolf,hrp,0.010634,0.009250,0.000113,0.000086,25.532857,0.050396,395.739013,7.743759,0.510871,0.250000,0.007492,0.000019
2023-03-06,ledoit_wolf,max_diversification,0.010524,0.009977,0.000111,0.000100,7.007619,0.134437,395.739013,7.743759,0.510871,0.250000,0.007492,0.000019
2023-03-06,constant_corr,equal_weight,0.014177,0.011005,0.000201,0.000121,25.094058,0.033333,395.739013,7.743759,0.510871,0.250000,0.007492,0.000019
2023-03-06,constant_corr,inverse_variance,0.011134,0.009401,0.000124,0.000088,26.330964,0.048307,395.739013,7.743759,0.510871,0.250000,0.007492,0.000019
2023-03-06,constant_corr,minimum_variance,0.008750,0.007585,0.000077,0.000058,6.129542,0.168596,395.739013,7.743759,0.510871,0.250000,0.007492,0.000019
2023-03-06,constant_corr,risk_parity,0.012118,0.010016,0.000147,0.000100,30.000000,0.038564,395.739013,7.743759,0.510871,0.250000,0.007492,0.000019
2023-03-06,constant_corr,hrp,0.010767,0.009293,0.000116,0.000086,24.871993,0.052649,395.739013,7.743759,0.510871,0.250000,0.007492,0.000019
2023-03-06,constant_corr,max_diversification,0.011092,0.010294,0.000123,0.000106,6.061313,0.157792,395.739013,7.743759,0.510871,0.250000,0.007492,0.000019
2023-03-06,rmt_hard,equal_weight,0.014236,0.011005,0.000203,0.000121,25.093954,0.033333,395.739013,7.743759,0.510871,0.250000,0.007492,0.000019
2023-03-06,rmt_hard,inverse_variance,0.011134,0.009373,0.000124,0.000088,26.183461,0.048810,395.739013,7.743759,0.510871,0.250000,0.007492,0.000019
2023-03-06,rmt_hard,minimum_variance,0.008736,0.007508,0.000076,0.000056,5.901118,0.174673,395.739013,7.743759,0.510871,0.250000,0.007492,0.000019
2023-03-06,rmt_hard,risk_parity,0.012170,0.010017,0.000148,0.000100,30.000000,0.038562,395.739013,7.743759,0.510871,0.250000,0.007492,0.000019
2023-03-06,rmt_hard,hrp,0.010907,0.009349,0.000119,0.000087,25.031998,0.052343,395.739013,7.743759,0.510871,0.250000,0.007492,0.000019
2023-03-06,rmt_hard,max_diversification,0.011060,0.010293,0.000122,0.000106,6.091542,0.155645,395.739013,7.743759,0.510871,0.250000,0.007492,0.000019
2023-03-06,rmt_soft,equal_weight,0.014238,0.011005,0.000203,0.000121,25.090466,0.033333,395.739013,7.743759,0.510871,0.250000,0.007492,0.000019
2023-03-06,rmt_soft,inverse_variance,0.011144,0.009365,0.000124,0.000088,26.217694,0.048744,395.739013,7.743759,0.510871,0.250000,0.007492,0.000019
2023-03-06,rmt_soft,minimum_variance,0.008790,0.007535,0.000077,0.000057,6.116949,0.169027,395.739013,7.743759,0.510871,0.250000,0.007492,0.000019
2023-03-06,rmt_soft,risk_parity,0.012170,0.010016,0.000148,0.000100,30.000000,0.038562,395.739013,7.743759,0.510871,0.250000,0.007492,0.000019
2023-03-06,rmt_soft,hrp,0.010888,0.009391,0.000119,0.000088,25.040841,0.052285,395.739013,7.743759,0.510871,0.250000,0.007492,0.000019
2023-03-06,rmt_soft,max_diversification,0.011192,0.010306,0.000125,0.000106,6.517115,0.147179,395.739013,7.743759,0.510871,0.250000,0.007492,0.000019
2023-03-06,rmt_rie,equal_weight,0.012965,0.011005,0.000168,0.000121,25.122447,0.033333,395.739013,7.743759,0.510871,0.250000,0.007492,0.000019
2023-03-06,rmt_rie,inverse_variance,0.010137,0.009380,0.000103,0.000088,26.421015,0.048535,395.739013,7.743759,0.510871,0.250000,0.007492,0.000019
2023-03-06,rmt_rie,minimum_variance,0.007978,0.007601,0.000064,0.000058,6.328947,0.163673,395.739013,7.743759,0.510871,0.250000,0.007492,0.000019
2023-03-06,rmt_rie,risk_parity,0.011079,0.010012,0.000123,0.000100,30.000000,0.038588,395.739013,7.743759,0.510871,0.250000,0.007492,0.000019
2023-03-06,rmt_rie,hrp,0.009722,0.009035,0.000095,0.000082,24.341164,0.055595,395.739013,7.743759,0.510871,0.250000,0.007492,0.000019
2023-03-06,rmt_rie,max_diversification,0.010090,0.010071,0.000102,0.000101,7.803779,0.123642,395.739013,7.743759,0.510871,0.250000,0.007492,0.000019
2023-03-06,factor_model,equal_weight,0.014376,0.011005,0.000207,0.000121,24.967983,0.033333,395.739013,7.743759,0.510871,0.250000,0.007492,0.000019
2023-03-06,factor_model,inverse_variance,0.011069,0.009401,0.000123,0.000088,27.126814,0.048307,395.739013,7.743759,0.510871,0.250000,0.007492,0.000019
2023-03-06,factor_model,minimum_variance,0.007827,0.007369,0.000061,0.000054,5.944771,0.173590,395.739013,7.743759,0.510871,0.250000,0.007492,0.000019
